tipo_grupo;recno_ancora;pares_no_grupo;pares_selecionados;pares_bloqueados;score_maximo;assinatura;evidencia;akd_recnos;ct2_recnos
akd_1xN;2443004;2;1;1;693;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2443004;2127472|2127473
akd_1xN;2481717;2;1;1;693;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2481717;2127888|2127889
akd_1xN;2481718;2;1;1;693;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2481718;2127888|2127889
ct2_Nx1;2096197;3;1;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2396360|2396361|2396362;2096197
ct2_Nx1;2096262;3;1;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397301|2397302|2397303;2096262
ct2_Nx1;2109939;3;1;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414121|2414122|2414123;2109939
ct2_Nx1;2109897;3;1;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414141|2414142|2414143;2109897
ct2_Nx1;2109925;3;1;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414197|2414198|2414199;2109925
ct2_Nx1;2110374;3;1;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2419442|2419443|2419444;2110374
ct2_Nx1;2112429;3;1;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424585|2424586|2424587;2112429
ct2_Nx1;2112441;3;1;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424609|2424610|2424611;2112441
ct2_Nx1;2112443;3;1;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424613|2424614|2424615;2112443
akd_1xN;2396362;2;0;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2396362;2096197|2096198
akd_1xN;2397303;2;0;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397303;2096262|2096263
akd_1xN;2414123;2;0;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414123;2109939|2109940
akd_1xN;2414143;2;0;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414143;2109897|2109898
akd_1xN;2414199;2;0;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414199;2109925|2109926
akd_1xN;2419444;2;0;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2419444;2110374|2110375
akd_1xN;2424587;2;0;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424587;2112429|2112430
akd_1xN;2424611;2;0;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424611;2112441|2112442
akd_1xN;2424615;2;0;2;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424615;2112443|2112444
akd_1xN;2396360;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2396360;2096197|2096198
akd_1xN;2396361;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2396361;2096197|2096198
akd_1xN;2397301;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397301;2096262|2096263
akd_1xN;2397302;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2397302;2096262|2096263
akd_1xN;2414121;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414121;2109939|2109940
akd_1xN;2414122;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414122;2109939|2109940
akd_1xN;2414141;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414141;2109897|2109898
akd_1xN;2414142;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414142;2109897|2109898
akd_1xN;2414197;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414197;2109925|2109926
akd_1xN;2414198;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414198;2109925|2109926
akd_1xN;2419442;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2419442;2110374|2110375
akd_1xN;2419443;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2419443;2110374|2110375
akd_1xN;2424585;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424585;2112429|2112430
akd_1xN;2424586;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424586;2112429|2112430
akd_1xN;2424609;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424609;2112441|2112442
akd_1xN;2424610;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424610;2112441|2112442
akd_1xN;2424613;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424613;2112443|2112444
akd_1xN;2424614;2;1;1;689;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424614;2112443|2112444
ct2_Nx1;2096203;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2396372|2396373|2396374;2096203
ct2_Nx1;2096767;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2404776|2404777|2404778;2096767
ct2_Nx1;2097399;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2406099|2406100|2406101;2097399
ct2_Nx1;2097937;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2411715|2411716|2411717;2097937
ct2_Nx1;2097860;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2411833|2411834|2411835;2097860
ct2_Nx1;2098095;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2412508|2412509|2412510;2098095
ct2_Nx1;2109941;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414125|2414126|2414127;2109941
ct2_Nx1;2109943;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414129|2414130|2414131;2109943
ct2_Nx1;2109895;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414137|2414138|2414139;2109895
ct2_Nx1;2109899;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414145|2414146|2414147;2109899
ct2_Nx1;2109901;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414149|2414150|2414151;2109901
ct2_Nx1;2109905;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414157|2414158|2414159;2109905
ct2_Nx1;2109907;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414161|2414162|2414163;2109907
ct2_Nx1;2109913;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414173|2414174|2414175;2109913
ct2_Nx1;2109915;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414177|2414178|2414179;2109915
ct2_Nx1;2109917;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414181|2414182|2414183;2109917
ct2_Nx1;2109919;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414185|2414186|2414187;2109919
ct2_Nx1;2109921;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414189|2414190|2414191;2109921
ct2_Nx1;2109923;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414193|2414194|2414195;2109923
ct2_Nx1;2109927;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414201|2414202|2414203;2109927
ct2_Nx1;2109931;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414209|2414210|2414211;2109931
ct2_Nx1;2109935;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2414217|2414218|2414219;2109935
ct2_Nx1;2110024;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2416861|2416862|2416863;2110024
ct2_Nx1;2110191;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2415753|2415754|2415755;2110191
ct2_Nx1;2110402;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2419272|2419273|2419274;2110402
ct2_Nx1;2110404;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2419276|2419277|2419278;2110404
ct2_Nx1;2110408;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2419284|2419285|2419286;2110408
ct2_Nx1;2110372;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2419438|2419439|2419440;2110372
ct2_Nx1;2110376;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2419448|2419449|2419450;2110376
ct2_Nx1;2112415;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424557|2424558|2424559;2112415
ct2_Nx1;2112417;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424561|2424562|2424563;2112417
ct2_Nx1;2112419;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424565|2424566|2424567;2112419
ct2_Nx1;2112423;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424573|2424574|2424575;2112423
ct2_Nx1;2112425;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424577|2424578|2424579;2112425
ct2_Nx1;2112427;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424581|2424582|2424583;2112427
ct2_Nx1;2112431;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424589|2424590|2424591;2112431
ct2_Nx1;2112433;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424593|2424594|2424595;2112433
ct2_Nx1;2112435;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424597|2424598|2424599;2112435
ct2_Nx1;2112437;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424601|2424602|2424603;2112437
ct2_Nx1;2112439;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424605|2424606|2424607;2112439
ct2_Nx1;2112447;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424621|2424622|2424623;2112447
ct2_Nx1;2112451;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424629|2424630|2424631;2112451
ct2_Nx1;2112453;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424633|2424634|2424635;2112453
ct2_Nx1;2112455;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424637|2424638|2424639;2112455
ct2_Nx1;2112459;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2424645|2424646|2424647;2112459
ct2_Nx1;2112576;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2425693|2425694|2425695;2112576
ct2_Nx1;2112791;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2432796|2432797|2432798;2112791
ct2_Nx1;2112795;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2432804|2432805|2432806;2112795
ct2_Nx1;2126994;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2436850|2436851|2436852;2126994
ct2_Nx1;2126511;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2441636|2441637|2441638;2126511
ct2_Nx1;2127466;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2442993|2442994|2442995;2127466
ct2_Nx1;2127506;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2443313|2443314|2443315;2127506
ct2_Nx1;2127518;3;1;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2443885|2443886|2443887;2127518
akd_1xN;2396374;2;0;2;683;xdoc|xdoc_at01cr|xnumap_xdocum|xnumap_at04db|doc_hist|doc_extra|chave_estruturada|competencia|ent05_conta|cc|classe_valor|tokens|texto;ancora_documental_ou_estruturada + contexto_contabil;2396374;2096203|2096204
