key;akd_rows;ct2_rows;akd_total;ct2_total;status
0000321604;3;4;49320.00;65760.00;ambiguo
0000321605;3;8;3797.64;4993.90;ambiguo
0000321606;3;4;4083.96;5445.28;ambiguo
0000321607;3;8;99662.40;131056.06;ambiguo
0000321608;8;17;374430.44;1110928.10;ambiguo
0000321609;3;7;437580.00;581252.10;ambiguo
0000321610;3;8;125079.12;164479.04;ambiguo
0000321611;6;5;1248555.75;1664471.00;ambiguo
0000321612;3;4;450000.00;600000.00;ambiguo
0000321614;1;7;4000.00;15940.00;ambiguo
0000321615;3;4;31128.00;41504.00;ambiguo
0000321616;3;4;434016.00;578688.00;ambiguo
0000321617;3;4;816927.27;1089236.36;ambiguo
0000321618;3;7;553500.00;735232.51;ambiguo
0000321619;3;7;89100.00;118354.50;ambiguo
0000321620;3;11;30375.00;80848.12;ambiguo
0000321621;1;4;1046.90;4187.60;ambiguo
0000321622;3;7;124740.00;165696.30;ambiguo
0000321623;3;7;111728.67;148412.92;ambiguo
0000321624;1;4;526.00;2104.00;ambiguo
0000321625;3;4;20760.00;27680.00;ambiguo
0000321626;1;8;65500.00;258397.50;ambiguo
0000321627;3;4;65520.00;87360.00;ambiguo
0000321628;3;7;120000.00;159400.00;ambiguo
0000321629;1;4;486.00;1944.00;ambiguo
