key;akd_rows;ct2_rows;akd_total;ct2_total;status
SD210378;7;2;5034.92;7818.22;ambiguo
SD210379;7;2;5034.92;7818.22;ambiguo
SD210380;7;2;29546.27;45879.34;ambiguo
SD210383;7;2;12905.24;20039.20;ambiguo
SD210384;7;2;6452.62;10019.60;ambiguo
SD210385;7;2;29546.27;45879.34;ambiguo
SD210387;7;2;6452.62;10019.60;ambiguo
SD210388;7;2;33961.23;52734.84;ambiguo
SD210389;7;2;12905.24;20039.20;ambiguo
SD210390;7;2;26150.19;40605.90;ambiguo
SD210391;7;2;29546.27;45879.34;ambiguo
SD210392;7;2;12905.24;20039.20;ambiguo
SD210393;7;2;29546.27;45879.34;ambiguo
SD210394;7;2;26150.19;40605.90;ambiguo
SD210395;7;2;6452.62;10019.60;ambiguo
SD210396;7;2;26150.19;40605.90;ambiguo
SD210397;7;2;26150.19;40605.90;ambiguo
SD210398;7;2;12905.24;20039.20;ambiguo
SD210399;7;2;33961.23;52734.84;ambiguo
SD210400;7;2;1406.36;2183.80;ambiguo
SD210401;7;2;1406.36;2183.80;ambiguo
SD210402;7;2;1406.36;2183.80;ambiguo
SD210403;7;2;1406.36;2183.80;ambiguo
SD210404;7;2;1406.36;2183.80;ambiguo
SD210405;7;2;1406.36;2183.80;ambiguo
SD210406;7;2;1406.36;2183.80;ambiguo
SD210407;9;2;3590.16;2183.80;ambiguo
SD210408;7;2;1406.36;2183.80;ambiguo
SD210409;7;2;1406.36;2183.80;ambiguo
SD210410;7;2;1406.36;2183.80;ambiguo
SD210411;7;2;1406.36;2183.80;ambiguo
SD210412;7;2;1406.36;2183.80;ambiguo
SD210413;7;2;703.18;1091.90;ambiguo
SD210414;7;2;703.18;1091.90;ambiguo
SD210415;7;2;1406.36;2183.80;ambiguo
SD210416;9;2;1192980.00;706323.28;ambiguo
SD210417;7;2;4504.65;6994.80;ambiguo
SD210418;7;2;4504.65;6994.80;ambiguo
SD210419;7;2;196.77;305.52;ambiguo
SD210420;7;2;3986.88;6190.80;ambiguo
SD210421;7;2;5177.76;8040.00;ambiguo
SD210422;7;2;983.79;1527.60;ambiguo
SD210423;7;2;4504.65;6994.80;ambiguo
SD210424;7;2;5177.76;8040.00;ambiguo
SD210425;7;2;1967.55;3055.20;ambiguo
SD210426;7;2;983.79;1527.60;ambiguo
SD210427;7;2;3986.88;6190.80;ambiguo
SD210428;7;2;5177.76;8040.00;ambiguo
SD210429;7;2;4504.65;6994.80;ambiguo
SD210430;7;2;4504.65;6994.80;ambiguo
SD210431;7;2;983.79;1527.60;ambiguo
SD210432;7;2;3986.88;6190.80;ambiguo
SD210433;7;2;5177.76;8040.00;ambiguo
SD210434;7;2;491.88;763.80;ambiguo
SD210435;9;2;13217.76;8040.00;ambiguo
SD210436;7;2;4504.65;6994.80;ambiguo
SD210437;7;2;1967.55;3055.20;ambiguo
SD210438;7;2;983.79;1527.60;ambiguo
SD210439;7;2;4301.43;6679.26;ambiguo
SD210440;7;2;2170.91;3370.96;ambiguo
SD210441;7;2;4341.79;6741.92;ambiguo
SD210442;7;2;17595.77;27322.60;ambiguo
SD210443;7;2;879.77;1366.12;ambiguo
SD210444;7;2;4341.79;6741.92;ambiguo
SD210445;7;2;8797.84;13661.24;ambiguo
SD210446;9;2;58335.60;35483.94;ambiguo
SD210447;7;2;8683.60;13483.82;ambiguo
SD210448;7;2;2170.91;3370.96;ambiguo
SD210449;7;2;19880.91;30870.96;ambiguo
SD210450;7;2;19880.91;30870.96;ambiguo
SD210451;7;2;4341.79;6741.92;ambiguo
SD210452;7;2;17595.77;27322.60;ambiguo
SD210453;7;2;19880.91;30870.96;ambiguo
SD210454;7;2;9940.44;15435.48;ambiguo
SD210455;7;2;8797.84;13661.24;ambiguo
SD210456;7;2;22851.66;35483.94;ambiguo
SD210457;7;2;1988.09;3087.10;ambiguo
SD210458;7;2;17595.77;27322.60;ambiguo
SD210460;7;2;4341.79;6741.92;ambiguo
SD210461;7;2;8797.84;13661.24;ambiguo
SD210462;7;2;879.77;1366.12;ambiguo
SD210463;7;2;14063.66;21838.00;ambiguo
SD210464;7;2;1383.30;2148.00;ambiguo
SD210465;7;2;1383.30;2148.00;ambiguo
SD210466;7;2;1383.30;2148.00;ambiguo
SD210468;7;2;1383.30;2148.00;ambiguo
SD210469;7;2;1383.30;2148.00;ambiguo
SD210470;7;2;1383.30;2148.00;ambiguo
SD210473;7;2;1383.30;2148.00;ambiguo
SD210474;7;2;4470.60;6941.94;ambiguo
SD210475;7;2;1952.68;3032.12;ambiguo
SD210476;7;2;5715.89;8875.60;ambiguo
SD210477;7;2;4789.21;7436.66;ambiguo
SD210478;7;2;4789.21;7436.66;ambiguo
SD210479;7;2;4789.21;7436.66;ambiguo
SD210480;7;2;4789.21;7436.66;ambiguo
SD210481;7;2;4789.21;7436.66;ambiguo
SD210482;7;2;4789.21;7436.66;ambiguo
SD210483;7;2;4789.21;7436.66;ambiguo
SD210484;7;2;4789.21;7436.66;ambiguo
SD210485;7;2;4789.21;7436.66;ambiguo
SD210486;7;2;4789.21;7436.66;ambiguo
SD210487;7;2;4789.21;7436.66;ambiguo
SD210488;7;2;4789.21;7436.66;ambiguo
SD210489;7;2;4789.21;7436.66;ambiguo
SD210490;7;2;4789.21;7436.66;ambiguo
SD210491;7;2;4789.21;7436.66;ambiguo
SD210492;7;2;1370.32;2127.80;ambiguo
SD210493;7;2;1370.32;2127.80;ambiguo
SD210494;7;2;1370.32;2127.80;ambiguo
SD210495;7;2;1370.32;2127.80;ambiguo
SD210496;7;2;1370.32;2127.80;ambiguo
SD210497;7;2;1370.32;2127.80;ambiguo
SD210498;7;2;3834.47;5954.14;ambiguo
SD210499;7;2;3271.62;5080.14;ambiguo
SD210500;9;2;3288.00;2000.00;ambiguo
SD210501;7;2;450.80;700.00;ambiguo
SD210502;7;2;450.80;700.00;ambiguo
SD210503;7;2;450.80;700.00;ambiguo
SD210504;7;2;450.80;700.00;ambiguo
SD210505;7;2;450.80;700.00;ambiguo
SD210506;7;2;450.80;700.00;ambiguo
SD210507;7;2;450.80;700.00;ambiguo
SD210508;7;2;450.80;700.00;ambiguo
SD210510;7;2;450.80;700.00;ambiguo
SD210511;7;2;450.80;700.00;ambiguo
SD210513;7;2;450.80;700.00;ambiguo
SD210514;7;2;450.80;700.00;ambiguo
SD210515;7;2;450.80;700.00;ambiguo
SD210516;7;2;450.80;700.00;ambiguo
SD210517;7;2;450.80;700.00;ambiguo
SD210518;7;2;450.80;700.00;ambiguo
SD210519;7;2;450.80;700.00;ambiguo
SD210520;7;2;450.80;700.00;ambiguo
SD210521;7;2;450.80;700.00;ambiguo
SD210522;7;2;450.80;700.00;ambiguo
SD210523;7;2;450.80;700.00;ambiguo
SD210525;7;2;3992.80;6200.00;ambiguo
SD210526;7;2;3992.80;6200.00;ambiguo
SD210527;7;2;27534.10;42754.82;ambiguo
SD210530;7;2;2476.69;3845.78;ambiguo
SD210531;7;2;2476.69;3845.78;ambiguo
SD210532;7;2;5018.61;7792.86;ambiguo
SD210533;7;2;5018.61;7792.86;ambiguo
SD210534;7;2;5018.61;7792.86;ambiguo
SD210535;7;2;5670.31;8804.84;ambiguo
SD210536;7;2;5670.31;8804.84;ambiguo
SD210537;7;2;6517.65;10120.56;ambiguo
SD210538;7;2;6517.65;10120.56;ambiguo
SD210539;7;2;6517.65;10120.56;ambiguo
SD210540;7;2;3541.53;5499.30;ambiguo
SD210541;7;2;3541.53;5499.30;ambiguo
SD210542;7;2;3541.53;5499.30;ambiguo
SD210543;7;2;3541.53;5499.30;ambiguo
SD210544;7;2;3541.53;5499.30;ambiguo
SD210545;7;2;3541.53;5499.30;ambiguo
SD210546;7;2;3541.53;5499.30;ambiguo
SD210547;7;2;3541.53;5499.30;ambiguo
SD210548;7;2;35415.48;54993.00;ambiguo
SD210549;7;2;354.16;549.92;ambiguo
SD210550;7;2;3541.53;5499.30;ambiguo
SD210551;7;2;35415.48;54993.00;ambiguo
SD210552;7;2;354.16;549.92;ambiguo
SD210553;7;2;3541.53;5499.30;ambiguo
SD210554;7;2;354.16;549.92;ambiguo
SD210555;7;2;320.70;498.00;ambiguo
SD210556;7;2;320.70;498.00;ambiguo
SD210557;7;2;320.70;498.00;ambiguo
SD210558;7;2;320.70;498.00;ambiguo
SD210559;7;2;1282.86;1992.00;ambiguo
SD210560;7;2;962.13;1494.00;ambiguo
SD210561;7;2;641.43;996.00;ambiguo
SD210562;7;2;320.70;498.00;ambiguo
SD210563;7;2;641.43;996.00;ambiguo
SD210564;7;2;641.43;996.00;ambiguo
SD210565;7;2;320.70;498.00;ambiguo
SD210566;7;2;320.70;498.00;ambiguo
SD210567;7;2;320.70;498.00;ambiguo
SD210568;7;2;320.70;498.00;ambiguo
SD210569;7;2;320.70;498.00;ambiguo
SD210570;7;2;1282.86;1992.00;ambiguo
SD210571;7;2;320.70;498.00;ambiguo
SD210572;7;2;320.70;498.00;ambiguo
SD210573;7;2;1282.86;1992.00;ambiguo
SD210574;7;2;320.70;498.00;ambiguo
SD210575;7;2;320.70;498.00;ambiguo
SD210576;7;2;320.70;498.00;ambiguo
SD210577;7;2;320.70;498.00;ambiguo
SD210578;7;2;641.43;996.00;ambiguo
SD210579;7;2;1603.56;2490.00;ambiguo
SD210580;7;2;641.43;996.00;ambiguo
SD210581;7;2;320.70;498.00;ambiguo
SD210582;7;2;320.70;498.00;ambiguo
SD210583;7;2;320.70;498.00;ambiguo
SD210584;7;2;320.70;498.00;ambiguo
SD210585;7;2;320.70;498.00;ambiguo
SD210586;7;2;962.13;1494.00;ambiguo
SD210587;7;2;320.70;498.00;ambiguo
SD210588;7;2;320.70;498.00;ambiguo
SD210589;7;2;1603.56;2490.00;ambiguo
SD210590;7;2;320.70;498.00;ambiguo
SD210591;7;2;962.13;1494.00;ambiguo
SD210592;7;2;641.43;996.00;ambiguo
SD210593;9;2;20382.30;12398.00;ambiguo
SD210594;7;2;320.70;498.00;ambiguo
SD210595;7;2;641.43;996.00;ambiguo
SD210596;7;2;320.70;498.00;ambiguo
SD210597;7;2;320.70;498.00;ambiguo
SD210598;7;2;320.70;498.00;ambiguo
SD210599;7;2;641.43;996.00;ambiguo
SD210600;7;2;641.43;996.00;ambiguo
SD210601;7;2;641.43;996.00;ambiguo
SD210602;7;2;6775.43;10520.86;ambiguo
SD210603;7;2;6775.43;10520.86;ambiguo
SD210604;7;2;6775.43;10520.86;ambiguo
SD210605;7;2;6775.43;10520.86;ambiguo
SD210606;7;2;6775.43;10520.86;ambiguo
SE2508382;2;3;2713.60;63.09;ambiguo
SE2508388;2;3;162986.10;3789.42;ambiguo
SE2508983;2;3;6838.30;158.98;ambiguo
SE2508989;2;3;6838.30;158.98;ambiguo
SE2509081;2;3;11744.52;273.06;ambiguo
SE2509082;2;3;95653.00;12963.14;ambiguo
SE2509083;2;3;56819.16;1321.05;ambiguo
SE2511775;2;3;150010.00;3487.73;ambiguo
SE2511801;2;3;150000.00;3487.50;ambiguo
SE2511805;2;3;10080.00;234.36;ambiguo
SE2511809;2;3;10080.00;234.36;ambiguo
SE2511812;2;3;37166.98;864.12;ambiguo
SE2511814;2;3;37166.98;864.12;ambiguo
SE2511816;2;3;16241.60;377.62;ambiguo
SE2511818;2;3;137630.76;3199.91;ambiguo
SE2511820;2;3;39718.30;923.44;ambiguo
SE2511822;2;3;41993.04;976.35;ambiguo
SE2511824;2;3;24446.58;568.38;ambiguo
SE2511826;2;3;16377.02;380.78;ambiguo
SE2511828;2;3;25419.88;591.01;ambiguo
SE2511830;2;3;148594.70;3454.82;ambiguo
SE2511832;2;3;75920.00;1765.14;ambiguo
SE2511933;2;3;141800.00;3296.85;ambiguo
SE2512178;2;3;98468.42;2289.39;ambiguo
SE2512182;2;3;129424.06;3009.11;ambiguo
SE2512212;2;3;83693.50;1945.87;ambiguo
SE2512217;2;3;78547.56;1826.23;ambiguo
SE2512220;2;3;49528.72;1151.54;ambiguo
SE2512222;2;3;44250.20;1028.81;ambiguo
SE2512300;2;3;193.18;4.50;ambiguo
SE2512304;2;3;23959.72;557.07;ambiguo
SE2512308;2;3;17554.20;408.13;ambiguo
SE2512310;2;3;12392.92;288.13;ambiguo
SE2512312;2;3;5579.56;129.72;ambiguo
SE2512318;2;3;4291.40;99.78;ambiguo
SE2512320;2;3;2252.92;52.37;ambiguo
SE2512328;2;3;233415.00;5426.91;ambiguo
SE2512332;2;3;4291.94;99.79;ambiguo
SE2512334;2;3;97054.48;2256.52;ambiguo
SE2512341;2;3;154512.36;3592.42;ambiguo
SE2512347;2;3;277751.04;6457.72;ambiguo
SE2512351;2;3;155882.46;3624.27;ambiguo
SE2512355;2;3;9850.30;229.01;ambiguo
SE2512357;2;3;2009.74;46.73;ambiguo
SE2512359;2;3;49533.54;1151.65;ambiguo
SE2512361;2;3;300451.20;6985.50;ambiguo
SE2512363;2;3;3433.60;79.83;ambiguo
SE2512368;2;3;8562.48;199.08;ambiguo
SE2512371;2;3;73101.30;1699.61;ambiguo
SE2512375;2;3;1201.72;27.95;ambiguo
SE2512379;2;3;21824.32;507.41;ambiguo
SE2512413;2;3;122104.56;2838.93;ambiguo
SE2512415;2;3;480670.10;11175.58;ambiguo
SE2512417;2;3;46609.40;1083.67;ambiguo
SE2512419;2;3;161289.84;3749.99;ambiguo
SE2512546;2;3;58313.84;1355.80;ambiguo
SE2512550;2;3;30176.62;701.60;ambiguo
SE2512552;2;3;63186.76;1469.09;ambiguo
SE2512554;2;3;100104.10;2327.42;ambiguo
SE2512556;2;3;58563.54;1361.60;ambiguo
SE2512558;2;3;52874.08;1229.32;ambiguo
SE2512560;2;3;31837.06;740.22;ambiguo
SE2512586;2;3;29421.12;684.05;ambiguo
SE2512596;2;3;31765.40;738.55;ambiguo
SE2512608;2;3;59876.18;1392.12;ambiguo
SE2512612;2;3;52867.76;1229.18;ambiguo
SE2512614;2;3;52592.06;1222.76;ambiguo
SE2512618;2;3;85050.42;1977.42;ambiguo
SE2512620;2;3;65562.80;1524.33;ambiguo
SE2512624;2;3;63384.10;1473.68;ambiguo
SE2512626;2;3;31632.32;735.45;ambiguo
SE2512630;2;3;108360.08;2519.37;ambiguo
SE2512631;2;3;71378.82;1659.55;ambiguo
SE2512639;2;3;2455.38;57.09;ambiguo
SE2512640;2;3;2455.38;57.09;ambiguo
SE2512732;2;3;9821.52;228.35;ambiguo
SE2512733;2;3;2357.52;185.58;ambiguo
SE2512734;2;3;62570.20;1454.75;ambiguo
SE2512736;2;3;72865.76;1694.13;ambiguo
SE2512738;2;3;206653.86;4804.71;ambiguo
SE2512756;2;3;16839.56;391.52;ambiguo
SE2512758;2;3;42550.52;989.30;ambiguo
SE2512768;2;3;20472.42;475.99;ambiguo
SE2512770;2;3;356182.34;8281.24;ambiguo
SE2512773;2;3;5759.60;133.91;ambiguo
SE2512776;2;3;2156.00;50.13;ambiguo
SE2512781;2;3;8624.00;200.51;ambiguo
SE2512783;2;3;6645.62;154.51;ambiguo
SE2512788;2;3;16960.62;394.33;ambiguo
SE2512813;2;3;9856.00;229.15;ambiguo
SE2512817;2;3;48199.90;1120.65;ambiguo
SE2512821;2;3;22865.76;531.63;ambiguo
SE2512824;2;3;3711.44;168.66;ambiguo
SE2512826;2;3;7254.20;168.66;ambiguo
SE2512829;2;3;45111.30;1048.84;ambiguo
SE2512833;2;3;23080.20;1048.84;ambiguo
SE2512842;2;3;145202.58;3375.96;ambiguo
SE2512844;2;3;71424.72;1660.62;ambiguo
SE2512846;2;3;44386.68;1031.99;ambiguo
SE2512849;2;3;738.90;17.17;ambiguo
SE2512855;2;3;3018.40;70.18;ambiguo
SE2513078;1;2;468.56;937.12;ambiguo
SE2513079;1;2;76.70;153.40;ambiguo
SE2513080;1;2;76.70;153.40;ambiguo
SE2513150;2;3;38798.06;902.05;ambiguo
SE2513220;2;3;17120.36;398.05;ambiguo
SE2513225;2;3;16809.42;390.82;ambiguo
SE2513241;2;3;18634.32;433.24;ambiguo
SE2513272;2;3;1277212.24;29695.18;ambiguo
SE2513275;2;3;1050790.06;24430.87;ambiguo
SE2513280;2;3;2126.56;49.44;ambiguo
SE2513282;2;3;18873.98;438.82;ambiguo
SE2513325;2;3;222180.00;5165.69;ambiguo
SE2513328;2;3;21600.00;502.20;ambiguo
SE2513332;2;3;19515.04;453.73;ambiguo
SE2513350;2;3;12556.52;291.94;ambiguo
SE2513370;2;3;11874.66;276.08;ambiguo
SE2513372;2;3;4292.80;99.80;ambiguo
SE2513373;2;3;80000.00;1860.00;ambiguo
SE2513374;2;3;351496.98;8172.30;ambiguo
SE2513375;2;3;216.00;165.23;ambiguo
SE2513380;2;3;50000.00;1162.50;ambiguo
SE2513382;2;3;720.00;16.74;ambiguo
SE2513383;2;3;10482.44;243.72;ambiguo
SE2513387;2;3;3932.50;514.44;ambiguo
SE2513533;2;3;558.32;12.97;ambiguo
SE2513535;2;3;8622.00;200.46;ambiguo
SE2513554;2;3;74485.78;1731.80;ambiguo
SE2513555;2;3;34975.92;813.19;ambiguo
SE2513671;2;3;1371.30;31.89;ambiguo
SE2513692;2;3;6597.20;153.39;ambiguo
SE2513695;2;3;592.06;13.76;ambiguo
SE2513697;2;3;96014.30;2232.33;ambiguo
SE2513699;2;3;42359.26;984.86;ambiguo
SE2514413;1;2;6.10;12.20;ambiguo
SE2514414;1;2;82.80;165.60;ambiguo
SE2514415;1;2;11.40;22.80;ambiguo
SE2514416;1;2;13.40;26.80;ambiguo
SE2514417;1;2;13.40;26.80;ambiguo
SE2514459;1;2;6.10;12.20;ambiguo
SE2514476;1;2;6.10;12.20;ambiguo
SE2514477;1;2;79.00;158.00;ambiguo
SE2514543;2;3;56819.16;1321.05;ambiguo
SE2514555;2;3;20812.88;483.89;ambiguo
SE2514908;1;2;375.35;750.70;ambiguo
SE2515125;1;2;6.10;12.20;ambiguo
SE2515126;1;2;1855.55;3711.10;ambiguo
SE2515127;1;2;54.00;108.00;ambiguo
SE2515128;1;2;15.90;31.80;ambiguo
SE2515316;2;3;2880.16;66.96;ambiguo
SE2515339;2;3;2522.52;58.65;ambiguo
SE2515630;2;3;15848.12;368.47;ambiguo
SE2515641;2;3;245000.00;5696.25;ambiguo
SE2515642;2;3;2455.38;57.09;ambiguo
SE2515645;2;3;2455.38;57.09;ambiguo
SE2515680;2;3;162986.10;3789.42;ambiguo
SE2515681;2;3;2713.60;63.09;ambiguo
SE2515696;2;3;71378.82;1659.55;ambiguo
SE2515711;2;3;108360.08;2519.37;ambiguo
SE2515712;2;3;4029.36;93.69;ambiguo
SE2515717;2;3;3880.80;90.22;ambiguo
SE2515721;2;3;129893.48;3020.02;ambiguo
SE2515979;2;3;462.00;10.74;ambiguo
SE2515983;2;3;7700.00;179.03;ambiguo
SE2516141;2;3;32432.80;924.80;ambiguo
SE2516150;1;2;6.10;12.20;ambiguo
SE2516151;1;2;6.10;12.20;ambiguo
SE2516335;1;2;6.10;12.20;ambiguo
SE2516336;1;2;6.10;12.20;ambiguo
SE2516337;1;2;6.10;12.20;ambiguo
SE2516338;1;2;6.10;12.20;ambiguo
SE2516661;2;3;1148564.92;26704.13;ambiguo
SE2516706;2;3;676522.00;15729.14;ambiguo
SE2516711;2;3;107800.00;2506.35;ambiguo
SE2516716;2;3;4903.18;114.01;ambiguo
SE2516848;2;3;67935.56;1579.50;ambiguo
SE2516852;2;3;22279.48;518.00;ambiguo
SE2516863;2;3;41935.60;975.00;ambiguo
SE2516883;2;3;2531.76;58.87;ambiguo
SE2517173;2;3;540.00;12.56;ambiguo
SE2517250;2;3;35687.52;829.73;ambiguo
SE2517253;2;3;16568.20;385.21;ambiguo
SE2517256;2;3;18634.32;433.24;ambiguo
SE2517258;2;3;16809.42;390.82;ambiguo
SE2517261;2;3;18872.44;438.79;ambiguo
SE2517274;2;3;1264857.38;29407.94;ambiguo
SE2517277;2;3;1062190.38;24695.93;ambiguo
SE2517289;1;2;6.10;12.20;ambiguo
SE2517290;1;2;6.10;12.20;ambiguo
SE2517327;2;3;16085.04;373.99;ambiguo
SE2517330;2;3;6989.90;162.52;ambiguo
SE2517589;2;3;45157.74;1049.92;ambiguo
SE2517624;1;2;20.00;40.00;ambiguo
SE2517625;1;2;99.00;198.00;ambiguo
SE2518119;2;3;62460.96;1452.21;ambiguo
SE2518126;2;3;79882.58;1857.27;ambiguo
SE2518132;2;3;206653.86;4804.71;ambiguo
SE2518216;2;3;20250.00;470.81;ambiguo
SE2518217;2;3;369000.00;8579.25;ambiguo
SE2518218;2;3;16800.00;390.60;ambiguo
SE2518219;2;3;95653.00;12963.14;ambiguo
SE2518220;2;3;83160.00;1933.47;ambiguo
SE2518234;2;3;24527.84;570.28;ambiguo
SE2518238;2;3;24568.80;571.22;ambiguo
SE2518241;2;3;26370.50;613.11;ambiguo
SE2518243;2;3;52341.76;1216.95;ambiguo
SE2518245;2;3;46371.30;1078.14;ambiguo
SE2518247;2;3;46009.42;1069.72;ambiguo
SE2518296;2;3;1540.00;35.81;ambiguo
SE2518343;2;3;2309.70;53.71;ambiguo
SE2518347;2;3;257.48;5.99;ambiguo
SE2518352;2;3;635.26;14.77;ambiguo
SE2518355;2;3;25867.72;601.43;ambiguo
SE2518357;2;3;17839.26;414.77;ambiguo
SE2518365;2;3;3003.00;69.83;ambiguo
SE2518624;2;3;16737.96;389.16;ambiguo
SE2518797;2;3;29723.66;691.07;ambiguo
SE2518818;2;3;9880.00;229.71;ambiguo
SE2518820;2;3;291720.00;6782.49;ambiguo
SE2518836;2;3;56341.18;1309.94;ambiguo
SE2518838;2;3;179249.68;4167.56;ambiguo
SE2518840;2;3;316379.34;7355.82;ambiguo
SE2518842;2;3;83094.76;1931.95;ambiguo
SE2518844;2;3;9442.34;219.54;ambiguo
SE2518846;2;3;21416.26;497.92;ambiguo
SE2518848;2;3;115883.16;2694.29;ambiguo
SE2518850;2;3;93127.12;2165.21;ambiguo
SE2518852;1;2;90.90;181.80;ambiguo
SE2518853;2;3;39950.80;928.85;ambiguo
SE2518855;2;3;13519.94;314.34;ambiguo
SE2518857;2;3;27288.96;634.46;ambiguo
SE2518860;2;3;3862.76;89.80;ambiguo
SE2518862;2;3;44250.20;1028.81;ambiguo
SE2518878;2;3;35644.80;828.74;ambiguo
SE2518884;2;3;22833.62;530.88;ambiguo
SE2518886;2;3;21824.34;507.42;ambiguo
SE2518888;1;2;13.40;26.80;ambiguo
SE2518889;1;2;13.40;26.80;ambiguo
SE2518890;1;2;181.10;362.20;ambiguo
SE2518891;1;2;50.80;101.60;ambiguo
SE2518896;2;3;17554.20;408.13;ambiguo
SE2518898;1;2;12.20;24.40;ambiguo
SE2518899;1;2;27.20;54.40;ambiguo
SE2518900;1;2;59.60;119.20;ambiguo
SE2518901;1;2;121.25;242.50;ambiguo
SE2518902;1;2;18.30;36.60;ambiguo
SE2518903;2;3;7210.52;167.64;ambiguo
SE2518905;2;3;5257.64;122.24;ambiguo
SE2518907;2;3;55823.44;1297.90;ambiguo
SE2518909;2;3;100917.08;2346.33;ambiguo
SE2518911;2;3;247373.12;5751.43;ambiguo
SE2518914;2;3;588778.24;13689.09;ambiguo
SE2518916;2;3;6824.24;158.66;ambiguo
SE2518919;2;3;44250.20;1028.81;ambiguo
SE2518921;2;3;10729.96;249.47;ambiguo
SE2518928;2;3;344367.60;8006.54;ambiguo
SE2518930;2;3;169965.52;3951.70;ambiguo
SE2518934;2;3;341226.82;7933.52;ambiguo
SE2518936;1;2;6.10;12.20;ambiguo
SE2518937;1;2;6.10;12.20;ambiguo
SE2518938;2;3;12556.52;291.94;ambiguo
SE2518942;2;3;369676.16;8594.97;ambiguo
SE2518960;3;2;0.27;0.18;ambiguo
SE2518982;3;2;0.18;0.12;ambiguo
SE2519032;3;2;96.96;64.64;ambiguo
SE2519055;2;3;19515.04;453.73;ambiguo
SE2519057;2;3;59400.00;1381.05;ambiguo
SE2519059;2;3;33495.00;778.77;ambiguo
SE2519061;2;3;74485.78;1731.80;ambiguo
SE2519067;2;3;56662.52;1317.40;ambiguo
SE2519071;2;3;115883.16;2694.29;ambiguo
SE2519073;3;2;12.21;8.14;ambiguo
SE2519074;2;3;12747.12;296.38;ambiguo
SE2519076;2;3;21303.20;495.31;ambiguo
SE2519085;2;3;162073.40;3768.21;ambiguo
SE2519106;2;3;6759.14;157.16;ambiguo
SE2519108;2;3;58615.88;1362.82;ambiguo
SE2519110;2;3;26517.92;616.54;ambiguo
SE2519112;2;3;55253.18;1284.64;ambiguo
SE2519119;3;2;1441091.10;960727.40;ambiguo
SE2519120;2;3;96137.30;2235.20;ambiguo
SE2519122;2;3;55535.08;1291.20;ambiguo
SE2519125;2;3;99113.40;2304.39;ambiguo
SE2519127;2;3;43416.00;1009.42;ambiguo
SE2519128;2;3;48104.90;1118.43;ambiguo
SE2519130;2;3;51146.08;1189.14;ambiguo
SE2519154;2;3;28090.32;653.09;ambiguo
SE2519156;2;3;39488.64;2032.14;ambiguo
SE2519159;2;3;148760.00;5648.45;ambiguo
SE2519343;1;2;45.00;90.00;ambiguo
SE2519346;1;2;45.00;90.00;ambiguo
SE2519449;1;2;6.10;12.20;ambiguo
SE2519450;1;2;13.40;26.80;ambiguo
SE2519451;1;2;2169.55;4339.10;ambiguo
SE2519575;1;2;1087.32;2174.64;ambiguo
SE2519614;1;2;6.10;12.20;ambiguo
SE2519615;1;2;57.80;115.60;ambiguo
SE2519636;3;2;1871.01;1247.34;ambiguo
SE2519700;2;3;150000.00;3487.50;ambiguo
SE2519702;2;3;10080.00;234.36;ambiguo
SE2519704;2;3;37166.98;864.12;ambiguo
SE2519706;2;3;23443.66;545.06;ambiguo
SE2519708;2;3;15746.44;366.11;ambiguo
SE2519710;2;3;140778.56;3273.10;ambiguo
SE2519716;2;3;23080.20;885.86;ambiguo
SE2519720;2;3;38757.60;901.11;ambiguo
SE2519722;1;2;68.66;137.32;ambiguo
SE2519724;2;3;39102.82;909.13;ambiguo
SE2519726;2;3;83386.08;1938.72;ambiguo
SE2519728;2;3;66441.60;1544.77;ambiguo
SE2519730;2;3;73916.28;1718.55;ambiguo
SE2519759;2;3;5610.36;423.02;ambiguo
SE2520058;2;3;80000.00;1860.00;ambiguo
SE2520059;2;3;8622.00;200.46;ambiguo
SE2520060;2;3;3980.00;1961.84;ambiguo
SE2520061;2;3;50000.00;1663.77;ambiguo
SE2520302;2;3;56897.08;1322.87;ambiguo
SE2520362;1;2;6.10;12.20;ambiguo
SE2520363;1;2;70.60;141.20;ambiguo
SE2520364;1;2;468.56;937.12;ambiguo
SE2520480;1;2;6.10;12.20;ambiguo
SE2520481;1;2;6.10;12.20;ambiguo
SE2520544;1;2;25.00;50.00;ambiguo
SE2520893;1;2;109.05;218.10;ambiguo
SE2520894;1;2;84.40;168.80;ambiguo
SE2520895;1;2;276.70;553.40;ambiguo
SE2520896;1;2;5.30;10.60;ambiguo
SE2521096;2;3;27720.00;644.49;ambiguo
SE2521143;2;3;84042.00;1953.98;ambiguo
SE2521414;2;3;5216.04;121.27;ambiguo
SE2521684;2;3;56819.16;1321.05;ambiguo
SE2521686;2;3;6838.50;159.00;ambiguo
SE2521704;2;3;15374.62;357.46;ambiguo
SE2522144;2;3;630.00;14.65;ambiguo
SE2522148;2;3;22400.00;520.80;ambiguo
SE2522385;2;3;63140.00;1468.01;ambiguo
SE2522451;1;2;363.90;727.80;ambiguo
SE2522452;1;2;19.50;39.00;ambiguo
SE2522453;1;2;365.05;730.10;ambiguo
SE2522454;1;2;111.60;223.20;ambiguo
SE2522461;1;2;39.55;79.10;ambiguo
SE2522468;1;2;6.10;12.20;ambiguo
SE2522469;1;2;6.10;12.20;ambiguo
SE2522955;1;2;6.10;12.20;ambiguo
SE2522958;1;2;6.10;12.20;ambiguo
