akd_recno;rank;ct2_recno_candidato;confidence;score;candidate_sources;reasons;akd_xdoc;akd_xnumap;akd_ent05;akd_cc;akd_clvlr;akd_itctb;ct2_xdoc;ct2_at01cr;ct2_xdocum;ct2_at04db;ct2_debito;ct2_credito;ct2_ccd;ct2_ccc;akd_historico;ct2_historico
2404133;6;2135453;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210316;;4121020004;06020502;00000000000000010069;;SD210255;SD210255;;;;4121020004;;;NOTA FISCAL 000005190;FATURAMENTO S/NF 000005129-016968-BELA IACA POLPAS DE FRUTAS INDUSTRIA E C-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2404133;7;2135533;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210316;;4121020004;06020502;00000000000000010069;;SD210278;SD210278;;;;4121020004;;;NOTA FISCAL 000005190;FATURAMENTO S/NF 000005152-176096-NORONHA - INDUSTRIA E COMERCIO DE PESCAD-FATURAMENTO GULFOOD/2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2404133;8;2135593;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210316;;4121020004;06020502;00000000000000010069;;SD210295;SD210295;;;;4121020004;;;NOTA FISCAL 000005190;FATURAMENTO S/NF 000005169-176148-RAUSCHER COMMODITIES TRADERS CONSULTORIA-FATURAMENTO GULFOOD/2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2404133;9;2135681;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210316;;4121020004;06020502;00000000000000010069;;SD210321;SD210321;;;;4121020004;;;NOTA FISCAL 000005190;FATURAMENTO S/NF 000005195-A01021-COPA CAFE COMERCIO E EXPORTACAO LTDA-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICI
2404133;10;2135597;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210316;;4121020004;06020502;00000000000000010069;;SD210296;SD210296;;;;4121020004;;;NOTA FISCAL 000005190;FATURAMENTO S/NF 000005170-181853-SEBRAZ S/A-FATURAMENTO GULFOOD/2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍLIA.
2410762;1;2135677;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210318;;4121020004;06020502;00000000000000010069;;SD210320;SD210320;;;;4121020004;;;NOTA FISCAL 000005192;FATURAMENTO S/NF 000005194-A95416-YALLA BRASIL LTDA-FATURAMENTO GULFOOD/2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍLIA.
2410762;2;2135657;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210318;;4121020004;06020502;00000000000000010069;;SD210311;SD210311;;;;4121020004;;;NOTA FISCAL 000005192;FATURAMENTO S/NF 000005185-A95046-NOBREGA FOODS BRAZIL LTDA-FATURAMENTO GULFOOD/2026- MULTA 50%-APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICIL
2410762;3;2135497;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210318;;4121020004;06020502;00000000000000010069;;SD210266;SD210266;;;;4121020004;;;NOTA FISCAL 000005192;FATURAMENTO S/NF 000005140-017380-DISTILLERIE STOCK DO BRASIL LTDA.-FATURAMENTO GULFOOD/2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO
2410772;1;2135597;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210296;SD210296;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005170-181853-SEBRAZ S/A-FATURAMENTO GULFOOD/2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍLIA.
2410772;2;2135473;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210260;SD210260;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005134-013359-ALCA FOODS LIMITADA-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍLIA.
2410772;3;2135405;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210243;SD210243;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005117-016183-XINGU FRUIT POLPAS DE FRUTAS INDUSTRIA E-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2410772;4;2135409;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210244;SD210244;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005118-013003-TOFFANO PRODUTOS ALIMENTICIOS LTDA-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILI
2410772;5;2135413;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210245;SD210245;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005119-A95112-FUNDACAO ARTHUR BERNARDES-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍL
2410772;6;2135417;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210246;SD210246;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005120-013331-NUTRISUL SA PRODUTOS ALIMENTICIOS-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO
2410772;7;2135425;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210248;SD210248;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005122-A95415-COFFEE MAIS INDUSTRIA DE CAFE LTDA.-FATURAMENTO GULFOOD/2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICIL
2410772;8;2135429;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210249;SD210249;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005123-182420-ALIBEY INDUSTRIA E COMERCIO DE ALIMENTOS-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2410772;9;2135433;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210250;SD210250;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005124-A00369-INDUSTRIA E COMERCIO HB ZANCHETTA IMPORT-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2410772;10;2135437;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210319;;4121020004;06020502;00000000000000010069;;SD210251;SD210251;;;;4121020004;;;NOTA FISCAL 000005193;FATURAMENTO S/NF 000005125-A00629-FROOTY COMERCIO E INDUSTRIA DE ALIMENTOS-FATURAMENTO GULFOOD 2026/ APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DO
2417851;1;2136049;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210381;;4121020001;06010901;00000000000000003166;;SD210416;SD210416;;;;4121020001;;;NOTA FISCAL 000005255;FATURAMENTO S/NF 000005290-182348-SERV BRASILEIRO DE APOIO AS MICRO E PEQU-CONTRATO 049/2024 / RELATÓRIO Nº 07-08/25 - PERÍODO: 03/11/2025 A 02/02/2026 ACOMPNHAMENTO E MONITORAMENTO DO PROJETO AG 3307-3 CC7364-4 BANCO DO BRASIL
2417894;1;2136049;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210382;;4121020001;06010901;00000000000000003166;;SD210416;SD210416;;;;4121020001;;;NOTA FISCAL 000005256;FATURAMENTO S/NF 000005290-182348-SERV BRASILEIRO DE APOIO AS MICRO E PEQU-CONTRATO 049/2024 / RELATÓRIO Nº 07-08/25 - PERÍODO: 03/11/2025 A 02/02/2026 ACOMPNHAMENTO E MONITORAMENTO DO PROJETO AG 3307-3 CC7364-4 BANCO DO BRASIL
2418544;1;2135941;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210386;;4121020004;06020502;00000000000000010371;;SD210389;SD210389;;;;4121020004;;;NOTA FISCAL 000005260;FATURAMENTO S/NF 000005263-017532-HIPER MASSAS LTDA-FATURAMENTO EXPOR WEST 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRASÍLIA.
2418544;2;2135921;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210386;;4121020004;06020502;00000000000000010371;;SD210383;SD210383;;;;4121020004;;;NOTA FISCAL 000005260;FATURAMENTO S/NF 000005257-A00941-APISNUTRI PRODUTOS ALIMENTICIOS LTDA-FATURAMENTO EXPOR WEST 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOM
2418544;3;2135953;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210386;;4121020004;06020502;00000000000000010371;;SD210392;SD210392;;;;4121020004;;;NOTA FISCAL 000005260;FATURAMENTO S/NF 000005266-017183-PLANTUS INDUSTRIA E COMERCIO DE OLEOS EX-FATURAMENTO EXPOR WEST 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE
2418544;4;2135977;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210386;;4121020004;06020502;00000000000000010371;;SD210398;SD210398;;;;4121020004;;;NOTA FISCAL 000005260;FATURAMENTO S/NF 000005272-A95455-UNIFLORA NUTRACEUTICA LTDA.-FATURAMENTO EXPOR WEST 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, B
2421393;1;2136245;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210467;;4121020004;06020502;00000000000000010067;;SD210466;SD210466;;;;4121020004;;;NOTA FISCAL 000005341;FATURAMENTO S/NF 000005340-178200-DANES INDUSTRIA E COMERCIO DE ALIMENTOS-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421393;2;2136249;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210467;;4121020004;06020502;00000000000000010067;;SD210468;SD210468;;;;4121020004;;;NOTA FISCAL 000005341;FATURAMENTO S/NF 000005342-A95144-TREVISAN ALIMENTOS S.A-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRA
2421393;3;2136257;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210467;;4121020004;06020502;00000000000000010067;;SD210470;SD210470;;;;4121020004;;;NOTA FISCAL 000005341;FATURAMENTO S/NF 000005344-A95517-DJM INDUSTRIA DE ALIMENTOS LTDA-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMIC
2421393;4;2136261;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210467;;4121020004;06020502;00000000000000010067;;SD210473;SD210473;;;;4121020004;;;NOTA FISCAL 000005341;FATURAMENTO S/NF 000005347-010430-ASSOCIACAO BRASILEIRA DA INDUSTRIA DO ARROZ-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LO
2421393;5;2136237;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210467;;4121020004;06020502;00000000000000010067;;SD210464;SD210464;;;;4121020004;;;NOTA FISCAL 000005341;FATURAMENTO S/NF 000005338-015297-P.R.NETTO - INDUSTRIA E COMERCIO DE ALIM-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421393;6;2136241;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210467;;4121020004;06020502;00000000000000010067;;SD210465;SD210465;;;;4121020004;;;NOTA FISCAL 000005341;FATURAMENTO S/NF 000005339-176878-IEX PRIME COMERCIAL IMPORTADORA E EXPORT-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421393;7;2136253;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210467;;4121020004;06020502;00000000000000010067;;SD210469;SD210469;;;;4121020004;;;NOTA FISCAL 000005341;FATURAMENTO S/NF 000005343-A00735-URBANO AGROINDUSTRIAL LTDA-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO,
2421526;1;2136249;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210471;;4121020004;06020502;00000000000000010067;;SD210468;SD210468;;;;4121020004;;;NOTA FISCAL 000005345;FATURAMENTO S/NF 000005342-A95144-TREVISAN ALIMENTOS S.A-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRA
2421526;2;2136253;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210471;;4121020004;06020502;00000000000000010067;;SD210469;SD210469;;;;4121020004;;;NOTA FISCAL 000005345;FATURAMENTO S/NF 000005343-A00735-URBANO AGROINDUSTRIAL LTDA-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO,
2421526;3;2136257;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210471;;4121020004;06020502;00000000000000010067;;SD210470;SD210470;;;;4121020004;;;NOTA FISCAL 000005345;FATURAMENTO S/NF 000005344-A95517-DJM INDUSTRIA DE ALIMENTOS LTDA-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMIC
2421526;4;2136245;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210471;;4121020004;06020502;00000000000000010067;;SD210466;SD210466;;;;4121020004;;;NOTA FISCAL 000005345;FATURAMENTO S/NF 000005340-178200-DANES INDUSTRIA E COMERCIO DE ALIMENTOS-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421526;5;2136237;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210471;;4121020004;06020502;00000000000000010067;;SD210464;SD210464;;;;4121020004;;;NOTA FISCAL 000005345;FATURAMENTO S/NF 000005338-015297-P.R.NETTO - INDUSTRIA E COMERCIO DE ALIM-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421526;6;2136261;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210471;;4121020004;06020502;00000000000000010067;;SD210473;SD210473;;;;4121020004;;;NOTA FISCAL 000005345;FATURAMENTO S/NF 000005347-010430-ASSOCIACAO BRASILEIRA DA INDUSTRIA DO ARROZ-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LO
2421526;7;2136241;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210471;;4121020004;06020502;00000000000000010067;;SD210465;SD210465;;;;4121020004;;;NOTA FISCAL 000005345;FATURAMENTO S/NF 000005339-176878-IEX PRIME COMERCIAL IMPORTADORA E EXPORT-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421560;1;2136245;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210472;;4121020004;06020502;00000000000000010067;;SD210466;SD210466;;;;4121020004;;;NOTA FISCAL 000005346;FATURAMENTO S/NF 000005340-178200-DANES INDUSTRIA E COMERCIO DE ALIMENTOS-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421560;2;2136249;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210472;;4121020004;06020502;00000000000000010067;;SD210468;SD210468;;;;4121020004;;;NOTA FISCAL 000005346;FATURAMENTO S/NF 000005342-A95144-TREVISAN ALIMENTOS S.A-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO, BRA
2421560;3;2136253;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210472;;4121020004;06020502;00000000000000010067;;SD210469;SD210469;;;;4121020004;;;NOTA FISCAL 000005346;FATURAMENTO S/NF 000005343-A00735-URBANO AGROINDUSTRIAL LTDA-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMICILIO,
2421560;4;2136257;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210472;;4121020004;06020502;00000000000000010067;;SD210470;SD210470;;;;4121020004;;;NOTA FISCAL 000005346;FATURAMENTO S/NF 000005344-A95517-DJM INDUSTRIA DE ALIMENTOS LTDA-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL DE DOMIC
2421560;5;2136261;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210472;;4121020004;06020502;00000000000000010067;;SD210473;SD210473;;;;4121020004;;;NOTA FISCAL 000005346;FATURAMENTO S/NF 000005347-010430-ASSOCIACAO BRASILEIRA DA INDUSTRIA DO ARROZ-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LO
2421560;6;2136237;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210472;;4121020004;06020502;00000000000000010067;;SD210464;SD210464;;;;4121020004;;;NOTA FISCAL 000005346;FATURAMENTO S/NF 000005338-015297-P.R.NETTO - INDUSTRIA E COMERCIO DE ALIM-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
2421560;7;2136241;provavel;72;ano_valor|conta_valor|item_valor_bloco|motor_atual|trimestre_valor;valor|competencia|ent05_conta;SD210472;;4121020004;06020502;00000000000000010067;;SD210465;SD210465;;;;4121020004;;;NOTA FISCAL 000005346;FATURAMENTO S/NF 000005339-176878-IEX PRIME COMERCIAL IMPORTADORA E EXPORT-FATURAMENTO MISSÃO PANAMÁ 2026- APEXBRASIL ESTA DISPENSADA DA RETENÇÃO DE IRPJ, CSLL, PIS/PASEP E COFINS, NA RETENÇÃO DE ISS É RECOLHIDO NO MÊS SEGUINTE NO SEU LOCAL
